ScanNo,SumSn,ratio_0,ratio_1,ratio_5,ratio_10,ratio_10,ratio_5,ratio_1,ratio_0
30940,99.431,0.0056319,1.3837,3.1973,6.693,5.9941,2.2235,0.49174,0.011071
30941,466.08,0.010153,0.0031005,2.4638,6.507,6.1113,3.8636,1.0301,0.010975
30956,139.72,0.009606,0.63267,2.7944,6.6834,5.5973,3.932,0.3391,0.011489
31022,51.441,0.00047403,0.71656,3.2904,6.4783,5.8424,2.74,0.93119,0.00066411
31028,104.64,0.73908,0.68581,2.8444,6.7599,5.6603,2.6114,0.69861,0.00052116
31034,111.47,0.0020017,1.0717,4.2275,6.4852,6.2127,1.9952,0.0017686,0.003977
31060,475.11,0.24955,0.52464,2.8762,6.8222,5.5532,3.2158,0.61949,0.13887
31076,329.26,0.0037921,0.56853,2.3162,6.699,6.1393,3.6919,0.575,0.0063247
31101,1357.1,0.0026788,0.53838,2.837,7.164,5.8966,3.0194,0.53982,0.0020446
31113,487.88,0.015437,0.62024,2.7868,6.8139,6.1019,3.0843,0.56404,0.013451
31134,514.64,0.86391,0.99186,2.7633,5.5916,4.8569,3.0663,1.1898,0.67637
31166,1310.7,0.057845,0.53554,3.1123,7.0631,5.7274,2.8893,0.56438,0.050112
31169,123.91,0.00081082,0.00016182,2.6706,7.2294,6.2597,2.9172,0.92131,0.00078202
31182,211.21,2.0985,1.4102,2.9821,4.1699,4.2177,2.2641,1.416,1.4416
31189,1349.8,0.15299,1.0181,3.7052,6.8215,5.2491,2.5383,0.45943,0.055425
31191,406.71,0.0029539,0.37995,2.8853,7.1938,5.9393,3.0801,0.51642,0.0020709
31209,334.28,0.0029459,0.36247,3.0724,6.963,6.2606,2.8031,0.53353,0.0018813
31216,267.73,0.015412,0.55697,3.2137,6.8473,5.8081,2.9954,0.54923,0.013799
31258,108.9,1.7504,1.4145,2.7598,4.5215,4.3621,3.1042,2.087,0.0005848
31284,372.45,1.2388,1.2689,2.507,4.9946,4.673,3.0801,1.4198,0.81785
31298,37.41,0,0,0,0,0,0,0,0
31309,826.28,0.0068475,0.47623,2.8708,7.0493,5.7673,3.3025,0.52112,0.0058169
31319,32.39,0,0,0,0,0,0,0,0
31341,1201.3,0.079254,0.76465,3.5931,6.9596,5.5326,2.7148,0.34156,0.014526
31364,89.663,0.0053448,2.1031,3.0556,5.7047,4.927,2.7428,1.4576,0.0039139
31371,44.067,0,0,0,0,0,0,0,0
31383,253.66,0.35305,0.64634,2.4344,6.2737,5.3787,3.5974,0.97204,0.34423
31407,406.72,0.007832,0.90034,3.2789,6.961,5.9485,2.5086,0.38258,0.012261
31409,52.12,0.0029673,2.7133,3.7272,4.2469,3.9045,3.3899,0.0020285,2.0133
31467,23.088,0,0,0,0,0,0,0,0
31488,589.96,0.002741,0.63538,2.9739,7.0833,5.9272,2.8254,0.55013,0.0019303
31522,398.31,0.0028904,0.33924,2.7274,7.5747,6.1135,3.0426,0.19691,0.0026249
31607,321.88,0.006671,0.44753,2.8834,6.6996,6.3639,3.0263,0.56701,0.0055233
31716,509.68,0.006304,0.86776,2.7979,6.7377,5.98,2.8033,0.8019,0.0050855
31717,209.94,0.011284,0.0097259,3.2228,7.5733,6.2296,2.9359,0.0065889,0.010915
31741,401.75,0.41892,0.70878,2.8945,6.7327,4.9823,2.8457,0.99051,0.42664
31755,365.47,0.0025684,1.0527,2.3289,6.3051,5.5382,3.5523,1.2151,0.0052009
31762,200.61,0.29836,0.71233,2.7557,6.4418,5.4035,3.4114,0.76249,0.21447
31783,212.74,0.0056212,0.0038771,3.3786,6.5285,5.2415,3.3544,1.4841,0.0033959
31788,0,0,0,0,0,0,0,0,0
31806,162.52,0.41158,0.50421,3.0136,6.6751,6.3197,2.5191,0.55546,0.001247
31838,1962.6,0.015343,0.59113,2.7696,7.074,5.9607,3.0226,0.55266,0.013947
31845,393.04,0.0028955,0.89439,2.8188,6.2134,5.4174,3.0749,0.98973,0.58852
31865,148.84,0.84461,1.3919,2.469,5.5747,4.3658,2.697,1.4429,1.2141
31881,255.09,0.0011509,0.50327,2.3045,6.7709,6.2703,3.3473,0.80059,0.001972
31907,458.52,0.67453,1.1625,3.4342,6.4651,4.8853,2.6195,0.75882,0.00016359
31922,918.05,0.14794,0.58313,2.6032,6.606,5.6061,3.4868,0.83354,0.13328
31934,1076.2,0.056992,0.48685,2.8635,7.125,6.0218,2.8839,0.5469,0.014991
31943,1.9816,0,0,0,0,0,0,0,0
31977,551.07,0.00049555,0.72405,3.2295,6.9369,5.5938,2.9752,0.53952,0.00051642
32002,0,0,0,0,0,0,0,0,0
32008,452.18,0.0065022,0.65501,2.9669,6.7945,5.9608,3.0368,0.574,0.0056372
32028,721.29,0.79265,0.97145,2.6723,5.7302,5.0298,2.951,1.2302,0.62247
32034,53.148,0.0011041,1.2359,3.0956,6.5386,6.4197,2.7067,0.00057304,0.0018197
32076,245.38,0.0068231,0.55161,2.8973,6.9588,6.0261,2.9366,0.61757,0.005166
32087,216,0.28153,0.7181,1.9727,6.6429,5.632,3.5326,0.83561,0.38459
32127,203.27,0.0012838,0.0003937,4.5613,6.8974,6.0299,2.5075,0.00079889,0.0013514
32132,334.01,0.0032375,0.65217,3.0034,6.7476,5.6683,2.8093,0.85593,0.26007
32159,489.19,0.39121,0.7224,2.9411,6.3978,5.8238,2.7087,0.66286,0.35217
32161,222.28,0.19803,0.76299,2.7925,6.8645,4.9479,3.059,1.0931,0.28204
32168,1106.3,0.17993,0.59047,2.9228,6.808,5.8163,2.9277,0.64452,0.11026
32169,654.46,0.12708,0.64298,2.8851,6.8399,5.6994,3.0251,0.6391,0.14129
32200,287.27,0.0066243,0.52631,2.8147,6.9873,5.9839,3.1129,0.56289,0.0053707
32206,436.15,0.62979,1.0697,2.7354,5.7714,5.135,2.8182,1.1378,0.70279
32211,318.34,0.25256,0.60999,2.6081,5.7326,6.2218,3.1848,1.049,0.34118
32239,1006.3,0.053683,0.50992,2.9558,6.8534,5.958,3.0932,0.57377,0.0021567
32249,324.08,0.00042938,0.59691,4.7154,6.3456,5.443,2.4617,0.43645,0.00055687
32255,285.69,0.006614,0.5653,2.7566,7.5761,5.7445,2.8243,0.52117,0.0053964
32265,343.92,0.19872,0.48673,2.7698,6.4982,5.9846,3.346,0.71404,0.0019594
32273,233.9,0.0051269,0.27454,2.9399,7.4179,6.1483,3.2074,0.0018933,0.0049497
32283,426.26,0.24407,0.3951,2.5283,6.6213,6.1551,2.9346,0.89115,0.23033
32284,46.486,0,0,0,0,0,0,0,0
32287,177.11,0.00084408,0.64364,2.5403,6.73,5.5895,3.44,1.0539,0.0018026
32294,279.33,0.002445,1.5507,2.8108,4.9088,4.1702,3.2874,1.8508,1.4188
32318,411.61,0.0068509,0.4996,3.3291,6.6721,5.9652,3.0117,0.50977,0.0057232
32327,747.64,0.0066383,0.51554,3.0007,6.9731,6.005,2.9734,0.52008,0.0055291
32349,23.994,0,0,0,0,0,0,0,0
32359,376.9,0.0066027,0.52922,2.8657,7.4291,5.795,2.7874,0.58146,0.0055331
32362,511.92,0.0068117,0.54397,3.1751,6.8894,5.6877,3.0601,0.63145,0.0054548
32365,1213.6,0.075815,0.93991,3.3299,7.2501,5.3175,2.6132,0.47212,0.0015727
32368,191.16,0.0022603,1.6944,2.8478,5.0499,3.8844,3.058,1.8892,1.574
32386,72.828,0.0075382,0.6121,3.3856,7.4739,5.1032,3.4042,0.0039827,0.009519
32400,416.29,0.015643,0.54558,2.7655,7.1918,5.8247,3.255,0.38757,0.01425
32416,143.52,0.0031643,0.55385,2.3077,6.394,6.5923,3.2708,0.87205,0.006196
32432,150.46,0.45357,0.56919,2.55,6.7943,5.557,3.2658,0.80856,0.0015928
32465,821.72,0.057798,0.60711,2.8543,6.8484,6.1125,2.9253,0.59233,0.0022285
32496,365.02,0.0038366,0.64965,2.356,6.8649,5.8035,3.3649,0.95182,0.0054305
32525,348.43,0.015454,0.36924,2.6783,7.0142,6.2119,3.2634,0.43316,0.014409
32534,51.881,5.18E-06,5.18E-06,4.46E-06,20,2.52E-06,5.10E-06,5.18E-06,5.02E-06
32548,248.98,0.0033035,0.5825,2.3626,6.8069,6.1947,4.0435,0.0020287,0.0045509
32555,46.248,0,0,0,0,0,0,0,0
32566,404.13,0.0025135,0.747,2.907,6.7914,5.9374,2.9558,0.65695,0.0018343
32577,1305.2,0.0068404,0.47481,2.8902,7.0786,6.0828,2.9476,0.51321,0.0059717
32624,399.99,0.015361,0.60275,2.8641,6.9798,5.7647,3.2353,0.52408,0.013934
32640,12.439,0,0,0,0,0,0,0,0
32651,420.09,0.0032532,0.58532,3.2027,6.7607,5.6871,3.0895,0.48529,0.18608
32673,401.24,0.28573,0.89208,2.8664,6.4344,5.9209,2.579,0.72219,0.29934
32679,848.33,0.082732,0.94936,3.6706,6.8267,5.3858,2.6205,0.46247,0.0017966
32682,125.78,0.0045349,0.64622,2.9656,6.9077,5.8744,3.5957,0.0014266,0.00445
32685,1730.4,0.009007,0.96314,3.6493,7.0352,5.2934,2.5822,0.45522,0.012601
32687,853.2,0.015326,0.56152,2.7869,7.027,5.987,3.0514,0.55686,0.014094
32703,104.95,0.0066087,0.56504,2.8772,6.7181,6.3413,3.074,0.4119,0.0058906
32724,444.31,0.66929,0.77011,2.2756,5.7009,5.5182,3.3844,0.98404,0.69748
32730,707.94,0.13176,0.47582,2.438,6.7121,5.9185,3.432,0.77683,0.115
32817,133.56,0.0012835,1.4907,1.7142,8.4669,5.0374,2.5812,0.70621,0.0020446
32850,535.63,0.0084238,0.0030933,2.7538,6.7205,6.4994,3.9999,0.0064136,0.0084351
32864,143.07,0.0016782,1.166,4.3133,6.2154,5.9409,2.3575,0.0015862,0.0036763
32878,133.04,0.0064289,1.1904,3.9228,7.1603,5.2873,2.4164,0.0057345,0.010656
32884,408.27,0.39028,0.60168,2.48,6.135,5.94,3.343,0.86313,0.24688
32889,453.58,0.23407,0.61408,2.5981,6.7796,5.7807,3.0932,0.7362,0.1639
32917,449.3,0.0032303,0.64984,3.142,6.9931,5.4842,3.0642,0.57387,0.089531
32918,456.36,0.0028153,0.53141,3.0627,6.9897,5.8923,2.9724,0.54654,0.0020905
32919,365.42,0.011197,0.0096404,3.2249,7.2307,6.1506,3.3558,0.0063839,0.010843
32923,118.87,0.005343,0.80701,2.819,7.1805,6.7449,2.4358,0.0022399,0.0052689
32949,188.43,0.011262,0.0095672,3.4841,7.0771,6.2706,3.1299,0.0066194,0.010913
32956,166.48,0.8151,1.203,3.0154,6.5684,4.703,2.8981,0.79637,0.00056467
33022,71.178,0.012555,0.85552,2.8811,7.069,5.7971,3.3662,0.0062466,0.01222
33078,184.6,0.71947,0.63696,2.3196,5.3141,6.4094,3.4148,0.8592,0.32645
33089,384.37,0.0059347,0.0042521,2.8818,7.1212,6.1543,3.127,0.7008,0.0046659
33090,439.24,0.17973,0.66068,3.1503,6.6006,5.6146,3.0842,0.70953,0.00049199
33095,235.96,0.39859,0.76008,2.4109,6.5008,5.5887,3.3415,0.99854,0.00086777
33098,497.6,0.006478,0.64939,2.8799,6.8725,5.6987,3.151,0.7369,0.0052108
33100,337.21,0.17838,0.78373,2.6948,6.7229,5.6895,3.1125,0.81652,0.0016354
33121,110.28,0.004623,0.91163,3.3324,6.5563,5.7422,3.4465,0.0016564,0.0047022
33136,206.34,0.0027094,1.0694,2.4727,6.167,6.1325,2.8801,1.2708,0.0048258
33142,306.05,0.0010565,0.46728,2.312,6.9532,6.3186,3.3253,0.62019,0.002307
33153,380.06,0.65025,0.93307,2.8385,6.2331,4.8823,2.8175,1.0408,0.60439
33161,1083,0.14008,1.0621,3.8707,6.7617,5.3027,2.5063,0.35457,0.0018571
33162,173.65,0.011387,0.0098301,3.1256,8.1246,5.7201,2.9905,0.0068875,0.01104
33187,93.56,0.0056987,0.0037648,3.7357,6.3623,5.5841,3.1347,1.1699,0.0038839
33190,230.17,0.01529,0.74156,3.0302,6.9416,5.7536,2.8928,0.61144,0.01352
33193,219.56,0.0026071,0.61815,2.5225,7.1509,5.8895,3.2197,0.59474,0.0018381
33224,646.3,0.32134,0.8302,3.125,6.2422,5.4293,2.8478,0.80091,0.40325
33236,509.65,0.0028669,0.60143,2.9941,6.9442,5.8702,2.9724,0.61285,0.0019055
33237,62.533,0.010052,0.0094877,3.8753,5.741,5.3363,5.014,0.0040906,0.0097862
33256,300.45,0.0011723,0.4739,2.5893,6.7618,6.0772,3.4443,0.65029,0.002109
33268,352.72,0.015344,0.56329,2.6734,6.9197,6.0837,3.1325,0.59817,0.013892
33273,339.66,0.0051199,0.48221,2.8374,7.4347,6.2796,2.9538,0.0020368,0.0050541
33278,187.41,0.012718,0.37229,2.5907,6.7389,6.0065,3.6599,0.60307,0.015949
33316,1056.8,0.0068334,0.55256,3.2378,6.6608,6.168,2.9223,0.44573,0.006026
33323,71.644,0.0012102,0.00041635,4.4407,8.7958,6.7588,0.00072829,0.0011718,0.0012483
33327,520.42,0.26716,0.84727,3.1453,6.5808,5.3804,2.7548,0.73716,0.28714
33330,194.32,1.9316,1.536,2.2771,3.3918,3.8054,2.9739,2.1857,1.8985
33356,137.93,0.0085876,0.81756,4.4827,6.1325,5.5556,2.6534,0.33695,0.012713
33377,392.32,0.0066182,0.51741,2.5643,7.2307,5.8378,3.2705,0.56718,0.0055029
33385,406.32,0.008616,0.96174,3.5149,6.8149,5.8198,2.4281,0.4394,0.012498
33412,472.87,0.0067172,0.38642,2.86,7.0086,6.2034,3.0818,0.44698,0.0059988
33496,1388.2,0.01542,0.53695,2.8501,7.0819,6.0533,2.9172,0.5313,0.013872
33508,300.23,0.0068431,0.3061,2.5653,7.3854,5.9687,3.4883,0.27322,0.0061372
33553,434.2,0.0063561,0.78804,3.0404,6.5099,5.6314,3.2053,0.81339,0.0052106
33592,289.41,0.31125,1.0966,3.0288,6.8084,5.4455,2.6802,0.61573,0.013549
33622,2151,0.088654,0.79594,2.8987,6.9759,5.6127,2.9417,0.58052,0.10579
33637,269.27,1.5966,1.548,2.5942,4.5181,3.6544,2.8915,1.6995,1.4977
33644,329.48,0.00050915,0.7218,2.4931,7.0141,6.0641,3.3042,0.40149,0.00061153
33673,539.26,0.0066724,0.75672,2.9915,6.4831,5.6668,3.121,0.96922,0.0049981
33682,210.44,0.0068656,1.1884,3.4901,6.9378,5.2518,2.6348,0.4786,0.011684
33717,289.7,0.40654,0.86932,3.4874,6.2239,5.6615,2.4518,0.89915,0.00035335
33725,579.07,0.0064553,0.68023,3.0402,6.9461,5.4418,3.1281,0.75195,0.0051563
33741,267.97,0.011291,0.0096643,3.2621,7.4322,5.6953,3.5717,0.0066824,0.010965
33800,577.56,0.070822,0.53292,2.9769,7.2024,5.7252,2.931,0.55876,0.0020373
33805,207.97,0.4206,0.58484,2.7236,6.4099,5.8982,3.2955,0.66553,0.0018636
33824,407.87,0.57187,1.2851,3.447,6.3857,4.8734,2.4386,0.80062,0.19767
33888,181.13,0.0029538,0.68775,2.8613,5.7595,5.8676,3.5917,1.2234,0.0057311
33901,118.4,0.001396,0.45656,2.6421,6.2533,6.125,3.5369,0.57679,0.408
33912,486.71,0.0066365,0.4822,2.8018,7.1044,6.0437,2.9943,0.56127,0.0056407
33931,1522.8,0.035394,0.64698,2.8739,6.7547,6.067,3.1704,0.44865,0.0029445
33945,42.149,0,0,0,0,0,0,0,0
33959,247.43,0.0029172,0.0021729,3.1252,7.4162,5.6828,3.1811,0.58764,0.0020076
33967,521.65,0.089,0.65873,2.6817,7.1772,5.6493,3.1018,0.64022,0.00209
33974,279.67,0.011717,0.011052,3.1173,7.4558,5.979,3.4061,0.0075428,0.011518
34018,181.61,0.0026047,0.66545,2.931,7.2778,5.5873,3.0423,0.49168,0.0018926
34041,339.81,0.0088799,0.87349,3.1533,7.2729,5.634,2.5137,0.53154,0.012139
34109,308.69,0.0095572,0.79859,2.8892,6.8605,6.1924,3.2279,0.0090351,0.012841
34148,190.32,0.47593,1.1324,2.9185,6.1313,4.7361,3.0947,1.0572,0.45394
34160,654.86,0.3048,0.82514,3.0977,6.6445,5.6622,2.832,0.63341,0.00023706
34230,426.57,0.003156,0.82711,2.4914,6.4095,5.9978,3.2117,1.054,0.0053009
34257,328.02,0.00401,0.54315,2.6544,6.6563,5.9029,3.4935,0.73968,0.0060583
34259,316.97,0.013175,0.41008,2.9534,6.8097,6.0983,3.1738,0.52628,0.015337
34280,132.91,0.0026677,1.2281,2.9855,6.1271,4.9878,2.7601,1.2325,0.67625
34286,20.426,0,0,0,0,0,0,0,0
34291,4.6171,0,0,0,0,0,0,0,0
34326,604.87,0.12672,1.0021,4.0161,5.9805,6.3373,2.0415,0.49071,0.0049633
34378,237.49,0.0068485,0.49752,2.8538,7.0007,5.7728,3.3386,0.52407,0.0056794
34387,818.52,0.0033547,0.71636,3.2178,6.6821,5.8342,2.7499,0.66183,0.13445
34391,634.77,0.0027991,0.55416,2.7517,7.1922,5.991,2.9571,0.54877,0.0021839
34392,237.42,0.0032945,0.47776,2.6621,6.4455,5.4948,3.673,0.99955,0.24397
34417,164,0.011119,0.01041,3.808,7.0743,5.5153,3.5641,0.0058631,0.01087
34454,155.02,0.39365,0.70186,3.4733,6.6,5.4398,2.807,0.58423,0.00017102
34490,397.72,0.012413,0.35249,2.4352,7.1002,6.2393,3.3271,0.51665,0.016557
34591,283.7,0.0034272,0.36582,2.8223,7.5363,5.8767,2.89,0.50257,0.0028524
34619,680.13,0.00066015,0.74006,2.7431,6.6502,5.6433,3.0541,0.85895,0.30974
34623,65.802,0.011183,0.010424,4.0575,6.8107,5.9229,3.1703,0.0060124,0.010923
34624,488.71,0.22116,0.49348,2.7977,6.4904,5.7178,3.3443,0.67738,0.25774
34631,146.4,0.0018312,0.00054485,2.5148,6.7438,5.964,4.037,0.73685,0.0011966
34635,66.7,0.010557,0.0035829,2.5844,5.7422,6.549,3.4965,1.6033,0.010488
34649,584.17,0.0067979,0.5689,2.8708,6.8918,6.124,2.9196,0.61236,0.0057765
34662,433,0.0098924,0.54998,3.2665,6.7678,5.6882,3.122,0.58592,0.0097394
34676,368.88,0.10271,0.9419,3.3773,6.9553,5.3722,2.7082,0.5421,0.00019546
34683,489.3,0.0092509,0.64096,2.6562,6.4749,5.9951,3.4743,0.74048,0.008697
34729,95.926,0.0083773,0.75468,2.5201,6.6381,5.7461,3.7922,0.53184,0.0086039
34748,199.02,0.004374,0.0033857,2.615,7.7522,6.457,3.162,0.001892,0.0042341
34766,182.14,0.23775,0.46528,2.0854,6.9434,6.2454,2.7783,0.94309,0.30134
34818,34.769,0,0,0,0,0,0,0,0
34819,177.81,0.0045677,0.38125,2.2978,7.31,6.1681,3.0888,0.74327,0.0062242
34839,11.217,0,0,0,0,0,0,0,0
34842,211.26,0.00087456,0.89094,2.627,6.6322,5.6101,3.3667,0.87181,0.00040879
34845,163.52,0.00037267,0.9512,2.4209,7.1046,5.9164,2.9249,0.68123,0.00048911
34853,141.23,0.0076618,0.78786,3.296,7.9802,5.2298,2.6823,0.0053891,0.010743
34864,994.56,0.11826,0.70955,3.1181,6.6819,5.7659,2.9728,0.63151,0.0019857
34873,185.61,0.00040053,0.89369,2.4389,6.7161,6.5785,2.8458,0.52603,0.00059858
34890,187.35,0.0096755,0.34124,3.3206,7.5211,5.6106,3.1816,0.0046771,0.010508
34901,278.31,0.0043323,0.48926,2.6725,6.948,5.933,3.4046,0.54203,0.0061952
34924,388.79,0.012983,0.32363,2.2567,6.6918,6.3034,3.7392,0.65621,0.016022
34926,144.47,0.00049027,0.00012048,2.5513,6.2507,6.488,4.7085,0.00033108,0.00047679
34963,276.73,0.00078144,0.54417,2.6985,7.1255,5.8889,3.046,0.50205,0.1941
34989,983.3,0.081636,0.52481,2.6492,6.68,6.0287,3.1613,0.76595,0.10834
34994,21.883,0,0,0,0,0,0,0,0
35016,311.53,0.0085072,0.0031829,2.8592,6.8156,6.6315,3.6671,0.0064466,0.0085226
35036,683.23,0.0065176,0.64134,2.8837,7.083,5.9071,2.8624,0.61062,0.0053903
35041,331.08,0.44181,0.55863,2.1712,6.2763,5.6981,3.1485,1.1251,0.58034
35077,244.75,0.010738,0.0036711,2.5036,7.2555,6.5519,3.2378,0.42507,0.01158
35093,147.41,0.0046345,0.83385,3.3826,7.0677,5.3076,3.3973,0.0016203,0.0046677
35102,321.62,0.0025909,0.64238,2.746,6.9037,6.0043,3.0812,0.61786,0.0019506
35114,16.346,0,0,0,0,0,0,0,0
35132,1413.3,0.015308,0.64083,2.8669,7.1976,5.8343,2.8519,0.57936,0.013863
35169,253.45,0.0076689,0.96089,2.8403,6.4192,5.4423,3.5702,0.75146,0.0078597
35189,336.79,0.015675,0.2301,3.2752,7.3391,6.078,2.6302,0.41761,0.014154
35204,291.82,0.32832,0.75133,2.7217,6.2072,5.7613,2.9605,0.8616,0.408
35217,426.05,0.46026,0.82012,2.8092,6.5118,5.3636,3.0911,0.94238,0.0015335
35218,8.7403,0,0,0,0,0,0,0,0
35230,1966.7,0.094086,0.90812,3.3953,7.0202,5.3084,2.7087,0.55157,0.013585
35231,268.16,0.0028288,0.59361,2.9239,7.5818,5.7308,2.8402,0.32452,0.0023383
35281,598.67,0.079417,0.5795,2.8243,6.8172,6.0718,3.1126,0.51305,0.0022583
35290,464.68,0.098299,0.7553,3.5334,6.7602,5.6279,2.7837,0.43959,0.0016468
35304,264.02,0.015539,0.59496,3.1178,7.1309,5.8149,2.9765,0.33468,0.01464
35324,623.38,0.0061398,1.0415,2.9089,6.7985,5.2241,3.0309,0.98523,0.0046186
35339,613.51,0.23735,0.60903,3.2369,6.7882,5.4153,2.9098,0.66445,0.1389
35360,125.46,0.001238,0.00042613,3.9646,8.6165,7.414,0.00074172,0.0011874,0.0012765
35407,351.41,0.4061,0.72764,2.932,6.7335,5.0864,2.8849,0.8564,0.37312
35447,160.57,0.49756,0.74875,2.3498,5.7149,4.7259,3.5732,1.2208,1.1691
35530,197.79,0.0068037,1.1536,3.5917,6.9414,5.8802,1.9769,0.43778,0.011577
35545,509.13,0.006575,0.53931,2.5173,6.8589,6.2972,3.1516,0.62352,0.0055921
35547,513.75,0.26118,0.64251,3.2794,6.3372,5.879,3.0422,0.55659,0.0019771
35580,857.3,1.4476,1.375,2.8746,4.5725,4.0501,2.7366,1.6437,1.2999
35583,221.66,0.50726,0.91442,2.4833,6.4803,5.4075,2.8981,1.0252,0.28406
35700,498.45,0.0046601,0.41199,2.6594,6.8687,6.1623,3.1371,0.74985,0.0059878
35707,108.15,0.008894,0.70282,3.3162,6.9069,5.3877,2.8838,0.78553,0.0082118
35746,263.91,0.0065906,0.55972,2.9574,6.6008,6.2839,2.9786,0.60783,0.0052251
35771,147.8,1.7033,0.63709,3.6874,6.6247,4.2605,2.4948,0.59104,0.0012255
35846,596.94,0.00085669,0.6083,2.3033,6.6225,5.7146,3.7393,1.0094,0.0019045
35847,427.11,0.0066364,0.49737,2.9599,6.8253,5.7534,3.4291,0.52263,0.0056783
35875,341.99,0.0066933,0.46424,2.5504,7.3211,5.9412,3.2831,0.4275,0.0057686
35894,381.56,0.0094755,0.43794,2.9653,6.5904,6.1744,3.1876,0.62614,0.0087865
35901,157.51,1.4296,1.2258,2.5038,5.073,4.4347,2.8634,1.2745,1.1952
35903,349.53,0.011169,0.0096818,3.1152,7.4742,6.0749,3.2978,0.006272,0.010802
35946,332.38,0.18875,0.7408,3.0538,5.9784,5.9167,2.867,0.9121,0.34237
35985,955.46,0.0013602,0.37158,2.779,6.5675,6.1493,3.32,0.77231,0.039056
35986,408.83,0.14028,0.62103,2.9513,6.8409,6.0724,2.8679,0.50387,0.0022274
36036,482.95,0.15655,0.52352,2.5691,6.6709,5.8827,3.2577,0.83297,0.10652
36049,94.998,0.00060964,0.00058186,0.00015907,7.5234,7.1884,5.2857,0.00052891,0.00059608
36065,373.25,0.0028897,0.72237,3.0174,7.0971,5.6936,2.9505,0.40081,0.11536
36135,195.77,0.0043377,0.48299,2.1277,7.282,5.8197,3.4585,0.81891,0.0058701
36138,112.23,0.011037,0.0096485,2.9841,7.7457,5.7052,3.5278,0.0059236,0.010659
36149,150.3,0.0065587,0.70628,2.5482,7.4927,5.6976,3.2279,0.31487,0.0059139
36175,120.81,0.0044392,0.4485,2.6955,6.3942,5.9605,3.2524,1.2391,0.0053314
36197,556.81,0.00045022,0.82375,2.8988,6.6371,5.6253,3.4691,0.54502,0.00053286
36207,85.871,0.010985,0.0094241,3.3577,6.9523,5.9565,3.6966,0.0058943,0.010622
36218,760.05,0.21858,0.53662,2.5852,6.4203,5.9335,3.3428,0.76894,0.19394
36219,278.12,0.00051957,1.006,2.7628,6.509,5.1703,2.934,0.99445,0.62302
36252,249.56,0.00094201,1.727,2.9696,4.4667,3.7781,3.2423,1.9034,1.9118
36257,601.72,0.20533,0.9555,3.3889,6.9987,5.2863,2.703,0.46184,0.00044786
36259,57.939,0.005935,0.0043018,2.7415,7.6983,6.1449,2.5718,0.82857,0.0046219
36277,191.32,0.00652,0.5881,2.9889,6.7398,5.9901,2.8877,0.79409,0.004761
36289,0,0,0,0,0,0,0,0,0
36292,151.23,0.011169,0.0099057,2.7024,7.9521,6.2192,3.0883,0.0061454,0.01077
36376,203.45,0.0043784,0.40201,2.1889,6.9496,6.1094,3.4841,0.85543,0.0061536
36406,484.78,0.0064735,0.68812,2.8954,6.8578,5.8652,3.0704,0.61103,0.0055125
36506,296.35,0.76192,1.0653,2.7971,5.7176,4.9455,2.7409,1.2226,0.749
36513,340.32,0.39985,1.1742,3.2633,6.8829,5.1871,2.4159,0.53811,0.1385
36517,226.89,0.0013635,0.31433,2.7192,7.3204,5.3851,3.4623,0.79513,0.002283
36526,1538.4,0.0064563,0.69436,3.035,6.9654,5.8747,2.7712,0.64741,0.0055398
36558,348.47,0.0056301,1.5258,3.2735,5.3386,4.9903,3.1018,1.7607,0.0036322
36578,95.443,0.8231,0.35149,2.6126,4.7782,7.0987,2.5953,1.7406,1.05E-05
36590,394.71,0.0029138,1.0036,2.7811,6.0629,5.563,3.3286,1.2531,0.004838
36593,39.827,0,0,0,0,0,0,0,0
36596,114.44,0.00085529,0.00036381,3.5029,6.742,5.2335,4.5193,0.00030629,0.00078937
36602,84.258,1.5343,1.3325,3.3851,5.4548,3.4445,2.5081,0.65804,1.6826
36611,509.46,0.0013529,0.00044862,4.4431,6.4862,5.2368,3.8301,0.00069733,0.0013758
36641,266.98,0.61651,0.80839,2.5483,5.5831,5.5623,3.4155,0.90592,0.56002
36653,277.84,9.64E-05,9.18E-05,6.44E-05,10.345,4.38E-05,9.6544,7.13E-05,9.43E-05
36665,196.84,0.2694,0.35915,2.6221,6.6842,5.8724,3.5276,0.66245,0.002802
36677,179.79,0.21797,0.61561,2.9348,6.5701,5.728,3.2656,0.66592,0.0019205
36684,502.86,0.75879,0.77,2.7773,6.0004,5.078,2.9024,1.1886,0.52457
36702,404.14,0.0065621,0.60811,2.8893,6.7509,5.9983,3.2312,0.50996,0.0056361
36739,130.2,0.50847,0.73953,2.9736,6.695,5.3341,3.014,0.73478,0.00054127
36744,340.99,0.0031877,0.49811,2.7986,7.0782,5.7715,3.0076,0.67681,0.16599
36754,0,0,0,0,0,0,0,0,0
36848,123.36,1.3662,0.78364,2.7378,4.8523,4.9078,3.2446,1.3568,0.75079
36870,556.9,0.0064184,0.7361,2.8856,6.8493,5.9757,2.8228,0.71885,0.0052579
36872,1385,0.24977,0.67611,3.0791,6.6921,5.6446,2.7888,0.65786,0.21161
36874,634.28,0.006577,0.53268,3.1871,6.8821,5.8831,2.8485,0.65435,0.0055471
36982,1148.2,0.015368,0.57285,2.9905,7.0689,5.8571,2.9508,0.53061,0.013977
